"icao_code","iata_code","name","city","country","latitude","longitude","altitude","timezone","dst","type","source"
"FZWE","\N","Mwene-Ditu Airport","Mwene-Ditu","Congo (Kinshasa)","-6.982999801635742","23.08300018310547","3198","1","U","airport","OurAirports"
"FZWT","KBN","Tunta Airport","Kabinda","Congo (Kinshasa)","-6.132999897","24.4829998016","2766","1","U","airport","OurAirports"
"FZGV","IKL","Ikela Airport","Ikela","Congo (Kinshasa)","-1.048109","23.372501","1283","1","U","airport","OurAirports"
"SWRP","AIR","Aripuanã Airport","Aripuana","Brazil","-10.188278","-59.457273","623","-4","S","airport","OurAirports"
"SWJU","JRN","Juruena Airport","Juruena","Brazil","-10.305832862854004","-58.489444732666016","525","-4","S","airport","OurAirports"
"SWJN","JIA","Juína Airport","Juina","Brazil","-11.419444","-58.701668","1083","-4","S","airport","OurAirports"
"SWVC","VLP","Vila Rica Airport","Vila Rica","Brazil","-9.979443550109863","-51.1422233581543","892","-4","S","airport","OurAirports"
"SIZX","JUA","Inácio Luís do Nascimento Airport","Juara","Brazil","-11.2966","-57.5495","870","-4","S","airport","OurAirports"
"SWKC","CCX","Cáceres Airport","Caceres","Brazil","-16.04360008239746","-57.62990188598633","492","-4","S","airport","OurAirports"
"SWPL","\N","Posto Leonardo Vilas Boas Airport","Chapada dos Guimaraes","Brazil","-12.19833278656006","-53.38166809082031","1083","-4","S","airport","OurAirports"
"SWTS","TGQ","Tangará da Serra Airport","Tangara da Serra","Brazil","-14.6619997025","-57.4435005188","1460","-4","S","airport","OurAirports"
"SWEK","CQA","Canarana Airport","Canarana","Brazil","-13.574443817138672","-52.27055740356445","1314","-4","S","airport","OurAirports"
"SWVB","MTG","Vila Bela da Santíssima Trindade Airport","Vila Bela da Santissima Trindade ","Brazil","-14.9942","-59.9458","660","-4","S","airport","OurAirports"
"FZFU","BMB","Bumbar Airport","Bumba","Congo (Kinshasa)","2.18278","22.481701","0","1","U","airport","OurAirports"
"SNOB","\N","Sobral Airport","Sobral","Brazil","-3.67889","-40.336802","210","-3","N","airport","OurAirports"
"SNAL","APQ","Arapiraca Airport","Arapiraca","Brazil","-9.775360107421877","-36.62919998168945","886","-3","N","airport","OurAirports"
"SNQG","FLB","Cangapara Airport","Floriano","Brazil","-6.8463897705078125","-43.07730102539063","689","-3","N","airport","OurAirports"
"SNPC","PCS","Picos Airport","Picos","Brazil","-7.0620598793029785","-41.52370071411133","1050","-3","N","airport","OurAirports"
"FZNP","BNC","Beni Airport","Beni","Congo (Kinshasa)","0.575","29.4739","3517","1","U","airport","OurAirports"
"FZGN","BNB","Boende Airport","Boende","Congo (Kinshasa)","-0.2169999927282333","20.850000381469727","1168","1","U","airport","OurAirports"
"KMTP","MTP","Montauk Airport","Montauk","United States","41.0765","-71.920797","6","-4","A","airport","OurAirports"
"KVPZ","VPZ","Porter County Municipal Airport","Valparaiso IN","United States","41.45399857","-87.00710297","770","-5","A","airport","OurAirports"
"VRMD","DRV","Dharavandhoo Airport","DHARAVANDHOO","Maldives","5.1561","73.1302","6","5","N","airport","OurAirports"
"WAPI","SXK","Saumlaki/Olilit Airport","Saumlaki","Indonesia","-7.9886097908","131.305999756","218","9","N","airport","OurAirports"
"SUMO","MLZ","Cerro Largo International Airport","Melo","Uruguay","-32.33789825439453","-54.21670150756836","364","-3","S","airport","OurAirports"
"SUPU","PDU","Tydeo Larre Borges Airport","Paysandu","Uruguay","-32.36330032348633","-58.0619010925293","138","-3","S","airport","OurAirports"
"SUAG","ATI","Artigas International Airport","Artigas ","Uruguay","-30.40069961547852","-56.50790023803711","410","-3","S","airport","OurAirports"
"YMBD","\N","Murray Bridge Airport","Murray Bridge","Australia","-35.06669998168945","139.2270050048828","55","10","O","airport","OurAirports"
"YHSM","HSM","Horsham Airport","Horsham","Australia","-36.669700622558594","142.17300415039062","445","10","O","airport","OurAirports"
"YSWH","SWH","Swan Hill Airport","Swan Hill","Australia","-35.37580108642578","143.5330047607422","234","10","O","airport","OurAirports"
"NFUL","TTL","Turtle Island Seaplane Base","Turtle Island","Fiji","-16.966","177.368","0","12","O","airport","OurAirports"
"WARU","KWB","Dewadaru - Kemujan Island","Karimunjawa","Indonesia","-5.80091","110.47838","35","7","U","airport","OurAirports"
"FZRQ","KOO","Kongolo Airport","Kongolo","Congo (Kinshasa)","-5.39444","26.99","1850","1","U","airport","OurAirports"
"VLAP","AOU","Attopeu Airport","Attopeu","Laos","14.814715357","106.821699142","344","7","N","airport","OurAirports"
"FZCF","\N","Kahemba Airport","Kahemba","Congo (Kinshasa)","-7.333000183105469","19.017000198364254","3425","1","U","airport","OurAirports"
"SVFM","\N","Francisco de Miranda Airport","Caracas","Venezuela","10.4850330353","-66.8435134888","2739","-4","S","airport","OurAirports"
"SSOE","SQX","São Miguel do Oeste Airport","Sao Miguel do Oeste","Brazil","-26.78160095214844","-53.50350189208984","2180","-3","S","airport","OurAirports"
"KLDM","LDM","Mason County Airport","Ludington","United States","43.96250153","-86.40789795","646","-5","A","airport","OurAirports"
"KRHV","RHV","Reid-Hillview Airport of Santa Clara County","San Jose","United States","37.332901001","-121.819000244","135","8","A","airport","OurAirports"
"OOSH","OHS","Sohar Airport","Sohar","Oman","24.38604","56.62541","20","4","U","airport","OurAirports"
"OPKW","KCF","Kadanwari Airport","Kadanwari","Pakistan","27.1667003632","69.31670379639999","248","5","U","airport","OurAirports"
"OPSW","RZS","Sawan Airport","Sindh","Pakistan","26.9662","68.878098","160","5","U","airport","OurAirports"
"VNTH","\N","Thamkharka Airport","Thamkharka","Nepal","27.04787","86.858022","5240","5.75","U","airport","OurAirports"
"VRNT","TMF","Thimarafushi Airport","Thimarafushi","Maldives","2.211","73.1533","6","5","U","airport","OurAirports"
"VREI","IFU","Ifuru Airport","Ifuru","Maldives","5.7083","73.025","20","5","U","airport","OurAirports"
"AYKT","KZF","Kaintiba Airport","Kieta","Papua New Guinea","-7.50025","146.033833333","2050","10","U","airport","OurAirports"
"LTCB","OGU","Ordu Giresun Airport","Ordu-Giresun","Turkey","40.966047","38.080994","11","2","E","airport","OurAirports"
"LTCW","YKO","Hakkari Yüksekova Airport","Hakkari","Turkey","37.5497","44.2381","6400","2","E","airport","OurAirports"
"EPJG","\N","Jelenia Góra Glider Airport","Jelenia Gora","Poland","50.89889907836914","15.785599708557127","1119","1","E","airport","OurAirports"
"VQBT","BUT","Bathpalathang Airport","Jakar","Bhutan","27.5622","90.7471","8485","6","N","airport","OurAirports"
"WAMI","TLI","Sultan Bantilan Airport","Toli-Toli","Indonesia","1.123428","120.793658","40","8","U","airport","OurAirports"
"UUYK","\N","Vuktyl Airport","Vuktyl","Russia","63.82329940795898","57.27999877929688","358","3","U","airport","OurAirports"
"USPT","\N","Berezniki Airport","Berezniki","Russia","59.57954788208008","56.85768127441406","207","6","U","airport","OurAirports"
"SCSS","\N","San Sebastián Airport","San Sebastian","Chile","-53.31700134277344","-68.6500015258789","50","-4","S","airport","OurAirports"
"SAWL","\N","Tolwin Observatory Airport","Tolhuin","Argentina","-54.521900177","-67.1989974976","90","-3","S","airport","OurAirports"
"USDS","TQL","Tarko-Sale Airport","Tarko-Sale","Russia","64.9308013916","77.81809997559999","82","5","U","airport","OurAirports"
"KCMA","\N","Camarillo Airport","Camarillo - CA","United States","34.21369934082031","-119.09400177001952","77","-8","A","airport","OurAirports"
"EBLE","\N","Leopoldsburg Airfield","Leopoldsburg","Belgium","51.12","5.3072222","207","1","E","airport","OurAirports"
"ZLJC","JIC","Jinchuan Airport","Jinchuan","China","38.5422222222","102.348333333","4740","8","U","airport","OurAirports"
"MNLP","\N","Omtepe Airport","Moyogalpa","Nicaragua","11.523616","-85.702995","200","-6","S","airport","OurAirports"
"ZWAX","BPL","Alashankou Bole (Bortala) airport","Bole","China","44.895","82.3","1253","8","N","airport","OurAirports"
"ZWFY","FYN","Fuyun Koktokay Airport","Fuyun","China","46.804169","89.512006","3081","8","N","airport","OurAirports"
"UNKS","ACS","Achinsk Airport","Achinsk","Russia","56.2682991027832","90.57080078125","1033","8","N","airport","OurAirports"
"ZBLF","LFQ","Linfen Qiaoli Airport","LINFEN","China","36.132629","111.641236","1483","8","U","airport","OurAirports"
"CEC4","YJP","Hinton/Jasper-Hinton Airport","Hinton","Canada","53.3191986084","-117.752998352","4006","-7","A","airport","OurAirports"
"KWVI","WVI","Watsonville Municipal Airport","Watsonville","United States","36.9356994629","-121.790000916","163","-8","A","airport","OurAirports"
"VQGP","GLU","Gelephu Airport","Gelephu","Bhutan","26.88456","90.46412","980","6","N","airport","OurAirports"
"KCVH","HLI","Hollister Municipal Airport","Hollister","United States","36.8932991028","-121.410003662","230","-8","A","airport","OurAirports"
"KJGG","\N","Williamsburg Jamestown Airport","Williamsburg","United States","37.239200592041016","-76.71610260009766","49","-5","A","airport","OurAirports"
"YDLK","DLK","Dulkaninna Airport","Dulkaninna","Australia","-29.0132999420166","138.4810028076172","0","9.5","U","airport","OurAirports"
"YWMC","\N","William Creek Airport","William Creek","Australia","-28.906700134277344","136.3419952392578","91","9.5","U","airport","OurAirports"
"CJM9","\N","Kenora Seaplane Base","Kenora","Canada","49.767424","-94.49274","1060","-6","A","airport","OurAirports"
"EVRC","\N","Rumbula Air Base","Riga","Latvia","56.8833007812","24.2266998291","26","2","E","airport","OurAirports"
"RPVZ","\N","Siquijor Airport","Siquijor","Philippines","9.21420322319","123.472251892","0","8","N","airport","OurAirports"
"CKM8","YBS","Opapimiskan Lake Airport","Musselwhite Mine","Canada","52.6067008972","-90.3768997192","1023","-5","A","airport","OurAirports"
"ZSRZ","RIZ","Rizhao Shanzihe Airport","Rizhao","China","35.405033","119.324403","121","8","N","airport","OurAirports"
"ZSSM","SQJ","Shaxian Airport","Sanming","China","26.4263","117.8336","830","8","N","airport","OurAirports"
"YTAM","XTO","Taroom Airport","Taroom","Australia","-25.801700592041016","149.89999389648438","240","10","N","airport","OurAirports"
"EDFG","\N","Gelnhausen Airport","Gelnhausen","Germany","50.19722366333008","9.170000076293944","446","1","E","airport","OurAirports"
"EKAE","\N","Ærø Airport","Aero","Denmark","54.85279846191406","10.45639991760254","3","1","E","airport","OurAirports"
"EDFT","\N","Lauterbach Airport","Lauterbach-Wernges","Germany","50.683334","9.410833","1211","1","E","airport","OurAirports"
"EDFC","\N","Aschaffenburg Airport","Aschaffenburg","Germany","49.93888854980469","9.063888549804688","410","1","E","airport","OurAirports"
"CYSE","YSE","Squamish Airport","Squamish","Canada","49.7817001343","-123.162002563","171","-8","A","airport","OurAirports"
"EDFB","\N","Reichelsheim Airport","Reichelsheim","Germany","50.33583450317383","8.878055572509766","397","1","E","airport","OurAirports"
"EDFN","\N","Marburg-Schönstadt Airport","Schoenstadt","Germany","50.87444305419922","8.8149995803833","833","1","E","airport","OurAirports"
"EDHU","\N","Lauenbrück Airport","Lauenbrueck","Germany","53.20750045776367","9.57333278656006","98","1","E","airport","OurAirports"
"EDXU","\N","Hüttenbusch Airport","Huettenbusch","Germany","53.28666687011719","8.947221755981445","10","1","E","airport","OurAirports"
"LDPV","\N","Vrsar Crljenka Airport","Vsar","Croatia","45.141700744628906","13.630599975585938","121","1","E","airport","OurAirports"
"KMRT","\N","Union County Airport","Marysville","United States","40.224700927734375","-83.35160064697266","1021","-5","A","airport","OurAirports"
"CYAH","YAH","La Grande-4 Airport","La Grande-4","Canada","53.754699707","-73.6753005981","1005","\N","\N","airport","OurAirports"
"CYAL","YAL","Alert Bay Airport","Alert Bay","Canada","50.58219909667969","-126.91600036621094","240","\N","\N","airport","OurAirports"
"CYAU","\N","Liverpool South Shore Regional Airport","Liverpool","Canada","44.2303009033","-64.85610198970001","321","\N","\N","airport","OurAirports"
"CYBU","\N","Nipawin Airport","Nipawin","Canada","53.33250045776367","-104.00800323486328","1220","\N","\N","airport","OurAirports"
"CYCE","YCE","Centralia / James T. Field Memorial Aerodrome","Centralia","Canada","43.285599","-81.508301","824","\N","\N","airport","OurAirports"
"CYCP","\N","Blue River Airport","Blue River","Canada","52.11669921875","-119.28299713134766","2240","\N","\N","airport","OurAirports"
"CYCQ","YCQ","Chetwynd Airport","Chetwynd","Canada","55.687198638916016","-121.6269989013672","2000","\N","\N","airport","OurAirports"
"CYDM","XRR","Ross River Airport","Ross River","Canada","61.9706001282","-132.42300415","2314","\N","\N","airport","OurAirports"
"CYDO","YDO","Dolbeau St Felicien Airport","Dolbeau-St-Félicien","Canada","48.778499603271","-72.375","372","\N","\N","airport","OurAirports"
"CYEY","YEY","Amos/Magny Airport","Amos","Canada","48.563903","-78.249702","1068","\N","\N","airport","OurAirports"
"CYGD","\N","Goderich Airport","Goderich","Canada","43.7668991089","-81.7106018066","712","\N","\N","airport","OurAirports"
"CYHE","YHE","Hope Airport","Hope","Canada","49.3683013916","-121.498001099","128","\N","\N","airport","OurAirports"
"CYHT","YHT","Haines Junction Airport","Haines Junction","Canada","60.78919982910156","-137.54600524902344","2150","\N","\N","airport","OurAirports"
"CYID","YDG","Digby / Annapolis Regional Airport","Digby","Canada","44.5458450365","-65.7854247093","499","\N","\N","airport","OurAirports"
"CYJF","YJF","Fort Liard Airport","Fort Liard","Canada","60.2358016968","-123.46900177","708","\N","\N","airport","OurAirports"
"CYKJ","YKJ","Key Lake Airport","Key Lake","Canada","57.25609970092773","-105.61799621582033","1679","\N","\N","airport","OurAirports"
"CYLR","YLR","Leaf Rapids Airport","Leaf Rapids","Canada","56.513301849365234","-99.98529815673828","959","\N","\N","airport","OurAirports"
"CYME","YME","Matane Airport","Matane","Canada","48.85689926147461","-67.45330047607422","102","\N","\N","airport","OurAirports"
"CYML","YML","Charlevoix Airport","Charlevoix","Canada","47.59749984741211","-70.2238998413086","977","\N","\N","airport","OurAirports"
"CYNN","\N","Nejanilini Lake Airport","Nejanilini Lake","Canada","59.4874992371","-97.7802963257","1000","\N","\N","airport","OurAirports"
"CYOS","YOS","Owen Sound / Billy Bishop Regional Airport","Owen Sound","Canada","44.5903015137","-80.8375015259","1007","\N","\N","airport","OurAirports"
"CYPD","YPS","Port Hawkesbury Airport","Port Hawkesbury","Canada","45.6567001343","-61.3680992126","377","\N","\N","airport","OurAirports"
"CYQS","YQS","St Thomas Municipal Airport","St Thomas","Canada","42.77000045776367","-81.11080169677734","778","\N","\N","airport","OurAirports"
"CYRO","YRO","Ottawa / Rockcliffe Airport","Ottawa","Canada","45.4603004456","-75.64610290530001","188","\N","\N","airport","OurAirports"
"CYRP","\N","Ottawa / Carp Airport","Ottawa","Canada","45.3191986084","-76.0222015381","382","\N","\N","airport","OurAirports"
"CYSH","YSH","Smiths Falls-Montague (Russ Beach) Airport","Smiths Falls","Canada","44.94580078125","-75.94059753417969","416","\N","\N","airport","OurAirports"
"CYSL","YSL","St Leonard Airport","St Leonard","Canada","47.157501220703125","-67.83470153808594","793","\N","\N","airport","OurAirports"
